시도별,경제활동별,항목,단위,1985 년,1986 년,1987 년,1988 년,1989 년,1990 년,1991 년,1992 년,1993 년,1994 년,1995 년,1996 년,1997 년,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년,Unnamed: 43
전라남도,지역내총생산(시장가격),실질,,24939882.0,26804590.0,22622569.0,25754215.0,26405338.0,28403385.0,31993357.0,34427028.0,36262310.0,39434069.0,43428794.0,46428259.0,51634538.0,49155806.0,50057998.0,52910993.0,55161332.0,58008989.0,59005657.0,62362137.0,63264431.0,65372826.0,68935922.0,69989638.0,69521557.0,76491158.0,75165876.0,75757088.0,77382147.0,77625393.0,78147058.0,79506835.0,80385320.0,80900123.0,82491753.0,81298601.0,84905891.0,84275132.0,85319020.0,
전라남도,지역내총생산(시장가격),실질기여도,,,7.48,-15.6,13.84,2.53,7.57,12.64,7.61,5.33,8.75,10.13,6.91,11.21,-4.8,1.84,5.7,4.25,5.16,1.72,5.69,1.45,3.33,5.45,1.53,-0.67,10.03,-1.73,0.79,2.15,0.31,0.67,1.74,1.1,0.64,1.97,-1.45,4.44,-0.74,1.24,
전라남도,순생산물세,명목,,707662.0,805452.0,697060.0,684649.0,707345.0,914832.0,1038666.0,1497103.0,1560564.0,1156618.0,2707327.0,3565212.0,4259165.0,4011970.0,4890571.0,5061189.0,5509021.0,6836808.0,6884773.0,7461062.0,6580823.0,6630200.0,7750422.0,7807997.0,8319217.0,9247824.0,8440502.0,8827574.0,8704094.0,8230845.0,8301012.0,9100712.0,9116454.0,9385112.0,8842616.0,9471814.0,10480934.0,9803581.0,9187010.0,
전라남도,순생산물세,실질,,3681098.0,4009996.0,3981374.0,4416900.0,4523741.0,5394235.0,6393343.0,6640467.0,6855751.0,7476192.0,8672248.0,9429089.0,10856317.0,7817943.0,8065469.0,8219279.0,8669445.0,10628331.0,9281895.0,9034982.0,8590715.0,8658579.0,9393837.0,7859166.0,9080841.0,10019840.0,9434233.0,9838862.0,9803138.0,9364415.0,9170627.0,9377778.0,9463165.0,9564116.0,9424549.0,9471814.0,9966787.0,9546737.0,9121676.0,
전라남도,순생산물세,실질기여도,,,0.94,-0.07,1.18,0.21,1.58,1.65,0.32,0.33,0.84,1.01,1.03,2.12,-4.05,0.42,0.3,0.84,3.54,-2.29,-0.44,-0.79,0.11,1.2,-2.42,2.13,1.54,-0.83,0.54,-0.05,-0.55,-0.24,0.26,0.11,0.12,-0.17,0.06,0.61,-0.47,-0.45,
전라남도,총부가가치(기초가격),명목,,6050915.0,6887907.0,5772172.0,7263353.0,7901227.0,9331108.0,11535179.0,13354722.0,15255172.0,17209345.0,20131416.0,21919437.0,25176315.0,26243879.0,26136611.0,27750273.0,29628397.0,30957769.0,34309154.0,39087117.0,40323583.0,40360739.0,44513819.0,49301487.0,47584025.0,56200354.0,58336390.0,59302450.0,61693968.0,62230619.0,65060186.0,67278672.0,69115553.0,69808406.0,71011072.0,71826787.0,83220772.0,86365017.0,88938117.0,
전라남도,총부가가치(기초가격),실질,,20982751.0,22515814.0,18610928.0,21252508.0,21792008.0,23213186.0,26013280.0,28079694.0,29642360.0,32225897.0,35363330.0,37719164.0,41708171.0,41341986.0,42016661.0,44709505.0,46511230.0,47404708.0,49725304.0,53386926.0,54807899.0,56861902.0,59677036.0,62445550.0,60424476.0,66448773.0,65747086.0,65931041.0,67591483.0,68260703.0,68966943.0,70121329.0,70914551.0,71328821.0,73060747.0,71826787.0,74939104.0,74710036.0,76118082.0,
전라남도,총부가가치(기초가격),실질기여도,,,6.54,-15.53,12.66,2.32,5.99,10.99,7.29,5.0,7.91,9.12,5.87,9.1,-0.75,1.42,5.4,3.41,1.62,4.01,6.13,2.24,3.22,4.25,3.95,-2.79,8.49,-0.91,0.24,2.19,0.87,0.91,1.48,1.0,0.52,2.14,-1.5,3.83,-0.27,1.69,
전라남도,"농업, 임업 및 어업",명목,,1580058.0,1605062.0,1637574.0,2279498.0,2250768.0,2561806.0,2784569.0,3073005.0,3466408.0,3702403.0,4263506.0,4396808.0,4332810.0,4321529.0,4168511.0,4092480.0,4155653.0,3745334.0,4000564.0,4268379.0,3764221.0,3802952.0,3737844.0,3718641.0,4007603.0,4359589.0,4743650.0,4707978.0,4853290.0,4692483.0,4884577.0,4814774.0,5208524.0,4976613.0,4837591.0,5235596.0,5869149.0,5245946.0,5390121.0,
전라남도,"농업, 임업 및 어업",실질,,3217453.0,3170274.0,3062056.0,3741880.0,3514672.0,3681215.0,3921389.0,4174991.0,4205328.0,4450900.0,4702667.0,5045761.0,5030969.0,4819958.0,4659745.0,4759317.0,4812797.0,4383060.0,4440637.0,4819238.0,4661055.0,4795821.0,4984888.0,5217100.0,5276072.0,5258143.0,5237993.0,5037468.0,5413714.0,5484888.0,5438378.0,5097240.0,5339894.0,5259579.0,5517954.0,5235596.0,5535423.0,5454157.0,5289367.0,
전라남도,"농업, 임업 및 어업",실질기여도,,,-0.34,-0.71,5.62,-1.74,1.24,1.63,1.43,0.15,1.2,1.14,1.36,-0.05,-0.62,-0.47,0.29,0.14,-1.06,0.13,0.83,-0.3,0.23,0.32,0.33,0.07,-0.02,-0.03,-0.27,0.52,0.09,-0.06,-0.42,0.3,-0.1,0.31,-0.31,0.37,-0.09,-0.16,
전라남도,광제조업,명목,,1213175.0,1386613.0,1153231.0,1535281.0,1710793.0,1888490.0,2770896.0,3457559.0,3996101.0,4411035.0,5370038.0,5429227.0,7167143.0,8327333.0,7958817.0,9139808.0,9541984.0,9618122.0,11312926.0,14745753.0,14806530.0,13813574.0,15799739.0,19449250.0,16093864.0,23310866.0,24672120.0,24495275.0,25355001.0,23986676.0,23464397.0,24459493.0,25305192.0,24602721.0,23155966.0,20779354.0,28320392.0,30843161.0,31088078.0,
전라남도,광제조업,실질,,4143840.0,4303572.0,3957632.0,4679956.0,5008475.0,5264025.0,6723962.0,7883997.0,8437662.0,9058906.0,10193172.0,10435960.0,12959667.0,13227068.0,13817641.0,16101185.0,16866454.0,16787216.0,18812542.0,21705552.0,21352883.0,22223703.0,22854480.0,24216372.0,21162378.0,26522517.0,25480795.0,25170178.0,25874289.0,25427229.0,24513128.0,25058405.0,24906756.0,24160208.0,23491428.0,20779354.0,22391139.0,22347235.0,22944135.0,
전라남도,광제조업,실질기여도,,,0.69,-1.45,3.25,1.36,1.01,5.11,3.8,1.63,1.75,3.01,0.56,5.15,0.5,1.23,4.24,1.32,-0.13,3.07,4.22,-0.51,1.29,0.83,1.8,-4.29,7.29,-1.4,-0.45,1.01,-0.62,-1.22,0.71,-0.19,-0.97,-0.86,-3.35,1.98,-0.06,0.86,
전라남도,광업,명목,,86236.0,112229.0,98090.0,94569.0,117234.0,135793.0,170597.0,146850.0,141052.0,172962.0,162655.0,169240.0,168314.0,200620.0,167835.0,218147.0,234132.0,180255.0,163523.0,182501.0,200401.0,195385.0,170727.0,196632.0,164226.0,144265.0,164462.0,135378.0,165880.0,149318.0,142307.0,149359.0,145731.0,115301.0,114191.0,141927.0,148872.0,134555.0,161799.0,
전라남도,광업,실질,,399411.0,447029.0,402134.0,394534.0,483233.0,412488.0,470725.0,408277.0,391793.0,413414.0,379332.0,391739.0,364678.0,406672.0,372858.0,391751.0,377934.0,322601.0,279045.0,283158.0,299292.0,290626.0,233383.0,241240.0,218677.0,195216.0,194820.0,158699.0,185986.0,169023.0,143377.0,145564.0,136136.0,110188.0,108898.0,141927.0,158069.0,131921.0,128245.0,
전라남도,광업,실질기여도,,,0.15,-0.15,-0.03,0.27,-0.2,0.19,-0.18,-0.04,0.05,-0.08,0.02,-0.05,0.07,-0.06,0.03,-0.02,-0.1,-0.06,0.01,0.02,-0.01,-0.08,0.01,-0.03,-0.03,0.0,-0.05,0.03,-0.02,-0.03,0.0,-0.01,-0.04,0.0,0.04,0.02,-0.03,0.0,
전라남도,제조업,명목,,1126939.0,1274384.0,1055141.0,1440712.0,1593559.0,1752697.0,2600299.0,3310709.0,3855049.0,4238073.0,5207383.0,5259987.0,6998829.0,8126713.0,7790982.0,8921661.0,9307852.0,9437867.0,11149403.0,14563252.0,14606129.0,13618189.0,15629012.0,19252618.0,15929638.0,23166601.0,24507658.0,24359897.0,25189121.0,23837358.0,23322090.0,24310134.0,25159461.0,24487420.0,23041775.0,20637427.0,28171520.0,30708606.0,30926279.0,
전라남도,제조업,실질,,3790356.0,3913063.0,3605421.0,4330971.0,4591034.0,4891966.0,6300319.0,7513413.0,8077913.0,8678120.0,9838251.0,10069853.0,12605759.0,12837203.0,13450869.0,15707003.0,16485338.0,16466654.0,18533711.0,21421637.0,21053923.0,21932695.0,22626125.0,23980816.0,20948548.0,26332399.0,25292037.0,25013120.0,25692825.0,25261408.0,24371590.0,24914758.0,24772967.0,24053477.0,23385842.0,20637427.0,22233070.0,22208681.0,22807191.0,
전라남도,제조업,실질기여도,,,0.54,-1.3,3.28,1.09,1.21,4.92,3.98,1.67,1.7,3.08,0.54,5.2,0.44,1.28,4.21,1.35,-0.03,3.13,4.22,-0.54,1.3,0.92,1.79,-4.26,7.32,-1.4,-0.4,0.97,-0.6,-1.19,0.71,-0.18,-0.93,-0.86,-3.39,1.96,-0.03,0.86,
전라남도,음식료품 및 담배제조업,명목,,133620.0,139078.0,133815.0,157096.0,168949.0,164296.0,212557.0,272352.0,341226.0,418975.0,430018.0,464152.0,523868.0,575312.0,649623.0,531217.0,545648.0,548378.0,526785.0,560808.0,507026.0,537589.0,837632.0,685265.0,642841.0,699617.0,782386.0,751295.0,821484.0,903039.0,952589.0,1048506.0,1118822.0,1177480.0,1152234.0,1304613.0,1276091.0,1387519.0,1715725.0,
전라남도,음식료품 및 담배제조업,실질,,747935.0,748574.0,772854.0,823724.0,774766.0,653871.0,644347.0,743571.0,824043.0,883652.0,908760.0,945447.0,1016439.0,948425.0,1049993.0,854350.0,878280.0,849728.0,795561.0,787305.0,712622.0,701253.0,688311.0,703232.0,650845.0,859057.0,895367.0,905532.0,965480.0,1002014.0,1021291.0,1079776.0,1152036.0,1186885.0,1170468.0,1304613.0,1320565.0,1481120.0,1527463.0,
전라남도,음식료품 및 담배제조업,실질기여도,,,0.0,0.06,0.14,-0.12,-0.31,-0.02,0.26,0.2,0.15,0.06,0.08,0.14,-0.12,0.2,-0.39,0.05,-0.05,-0.09,-0.01,-0.11,-0.02,-0.02,0.03,-0.09,0.37,0.05,0.01,0.07,0.04,0.02,0.07,0.09,0.04,-0.02,0.17,0.02,0.17,0.05,
전라남도,섬유 의복 및 가죽 제품 제조업,명목,,11599.0,13833.0,13558.0,16863.0,18742.0,19809.0,32809.0,43502.0,58258.0,69815.0,78715.0,92025.0,39940.0,45750.0,45715.0,80883.0,63085.0,77042.0,63915.0,66292.0,47610.0,48915.0,47601.0,53736.0,57016.0,87412.0,69710.0,76649.0,86658.0,94027.0,91692.0,92133.0,86868.0,89616.0,89293.0,102947.0,92008.0,93076.0,105533.0,
전라남도,섬유 의복 및 가죽 제품 제조업,실질,,75894.0,82921.0,84941.0,96626.0,100843.0,101596.0,120245.0,136356.0,164767.0,182044.0,191948.0,212109.0,85521.0,86406.0,91883.0,161980.0,125692.0,162040.0,132060.0,132366.0,96589.0,90446.0,83358.0,80161.0,78721.0,106166.0,78512.0,88465.0,100112.0,109171.0,102363.0,96631.0,97462.0,97704.0,91176.0,102947.0,96382.0,89130.0,86849.0,
전라남도,섬유 의복 및 가죽 제품 제조업,실질기여도,,,0.02,0.0,0.03,0.01,0.0,0.04,0.03,0.06,0.04,0.02,0.04,-0.22,0.0,0.01,0.11,-0.06,0.05,-0.04,0.0,-0.04,-0.01,-0.01,0.0,0.0,0.04,-0.03,0.01,0.01,0.01,-0.01,-0.01,0.0,0.0,-0.01,0.01,-0.01,-0.01,0.0,
전라남도,목재종이인쇄 및 복제업,명목,,11888.0,11943.0,11448.0,15262.0,18386.0,18147.0,29363.0,40478.0,41637.0,59140.0,68318.0,59456.0,82604.0,64455.0,99484.0,107642.0,136276.0,123107.0,123580.0,131509.0,101210.0,95337.0,103315.0,135571.0,149925.0,151882.0,152020.0,161336.0,158940.0,167129.0,167844.0,178238.0,152002.0,157135.0,167863.0,170966.0,176777.0,181852.0,201006.0,
전라남도,목재종이인쇄 및 복제업,실질,,69130.0,63106.0,67005.0,77699.0,89551.0,83604.0,101216.0,127942.0,120476.0,144330.0,157987.0,137447.0,190816.0,141111.0,198455.0,214003.0,248598.0,213456.0,220023.0,222638.0,172156.0,175386.0,190177.0,178230.0,193105.0,188041.0,181106.0,183973.0,172228.0,180026.0,174797.0,185532.0,161820.0,153051.0,164585.0,170966.0,164420.0,153225.0,160190.0,
전라남도,목재종이인쇄 및 복제업,실질기여도,,,-0.02,0.01,0.03,0.03,-0.01,0.04,0.06,-0.02,0.05,0.03,-0.04,0.09,-0.07,0.09,0.03,0.05,-0.05,0.01,0.0,-0.06,0.0,0.02,-0.01,0.02,-0.01,-0.01,0.0,-0.02,0.01,-0.01,0.01,-0.03,-0.01,0.01,0.01,-0.01,-0.01,0.01,
전라남도,석탄 및 석유 화학제품 제조업,명목,,683764.0,768446.0,655802.0,875513.0,878478.0,993623.0,1441024.0,1877084.0,2086664.0,2345697.0,3035328.0,2883231.0,4247697.0,5375377.0,4658939.0,5664032.0,5767730.0,6076051.0,7001697.0,9768339.0,8806297.0,8041774.0,9252034.0,11195636.0,9327489.0,14314867.0,15093588.0,15039298.0,16218557.0,14278555.0,14397548.0,14844067.0,15642735.0,14581384.0,13067968.0,11086710.0,17047161.0,18754190.0,18142470.0,
전라남도,석탄 및 석유 화학제품 제조업,실질,,2226120.0,2190210.0,2139323.0,2558672.0,2474452.0,2690381.0,3794405.0,4476481.0,4703162.0,5329439.0,6274237.0,6118430.0,8376132.0,9310376.0,9156771.0,11445178.0,11941849.0,12415868.0,13476144.0,16720508.0,14518275.0,14981733.0,15441515.0,15949231.0,13387477.0,18000538.0,16648136.0,16276915.0,17155099.0,15801394.0,15476946.0,15476338.0,15502333.0,14529270.0,13544952.0,11086710.0,12791673.0,13141672.0,13506792.0,
전라남도,석탄 및 석유 화학제품 제조업,실질기여도,,,-0.16,-0.23,1.99,-0.36,0.89,3.98,2.06,0.64,1.65,2.26,-0.33,4.17,1.61,-0.29,3.75,0.75,0.65,1.37,4.09,-2.76,0.6,0.53,0.58,-3.15,5.75,-1.64,-0.5,1.19,-1.82,-0.42,0.0,0.03,-1.26,-1.25,-2.97,2.1,0.5,0.54,
전라남도,비금속광물 및 금속제품 제조업,명목,,131329.0,150585.0,211427.0,338908.0,457637.0,481055.0,787309.0,950634.0,1187098.0,1157478.0,1347579.0,1419500.0,1664311.0,1661976.0,1954118.0,2106349.0,2199848.0,1907945.0,2714602.0,3207350.0,4141519.0,3704150.0,3801310.0,5093700.0,4011249.0,5709594.0,6178626.0,6121982.0,5882565.0,6225658.0,5533877.0,5577563.0,5787248.0,6010831.0,5815152.0,5289237.0,7266574.0,7472005.0,7142209.0,
전라남도,비금속광물 및 금속제품 제조업,실질,,449136.0,476396.0,704941.0,925121.0,1226263.0,1308574.0,1528503.0,1872732.0,2093136.0,1991961.0,2138242.0,2277920.0,2552219.0,2223650.0,2729599.0,2960239.0,3006534.0,2552871.0,3466467.0,3433301.0,4440480.0,4640350.0,4897517.0,4791544.0,4481732.0,5124863.0,5290203.0,5365058.0,5322636.0,5847848.0,5427338.0,5406366.0,5498379.0,5578468.0,5554799.0,5289237.0,5149821.0,4456177.0,4526736.0,
전라남도,비금속광물 및 금속제품 제조업,실질기여도,,,0.12,0.94,1.02,1.39,0.36,0.79,1.41,0.75,-0.34,0.46,0.39,0.67,-0.73,1.25,0.53,0.1,-0.94,1.81,-0.06,2.02,0.4,0.44,-0.16,-0.58,1.03,0.28,0.13,-0.07,0.82,-0.64,-0.03,0.12,0.11,-0.03,-0.35,-0.17,-1.04,0.12,
전라남도,전기 전자 및 정밀기기 제조업,명목,,14945.0,20360.0,2284.0,3340.0,7605.0,13236.0,16771.0,21166.0,20806.0,30121.0,37926.0,39336.0,51064.0,51377.0,66692.0,77751.0,79724.0,101894.0,194611.0,215188.0,234555.0,363975.0,367320.0,359377.0,149378.0,247719.0,280458.0,330558.0,379943.0,398685.0,338097.0,325578.0,375696.0,418028.0,493125.0,571065.0,601515.0,751000.0,787328.0,
전라남도,전기 전자 및 정밀기기 제조업,실질,,24197.0,34484.0,4685.0,5788.0,12121.0,20102.0,22863.0,27327.0,25370.0,31554.0,36297.0,41229.0,53372.0,50809.0,73241.0,89571.0,98170.0,128788.0,259008.0,278405.0,325132.0,558206.0,485440.0,380381.0,183110.0,282128.0,314867.0,358628.0,400516.0,420499.0,343851.0,326454.0,361676.0,406786.0,502367.0,571065.0,628247.0,764716.0,766676.0,
전라남도,전기 전자 및 정밀기기 제조업,실질기여도,,,0.09,-0.23,0.01,0.05,0.06,0.02,0.03,-0.01,0.03,0.02,0.02,0.05,-0.01,0.07,0.05,0.02,0.07,0.27,0.04,0.08,0.36,-0.1,-0.15,-0.33,0.14,0.04,0.06,0.06,0.03,-0.1,-0.02,0.05,0.06,0.12,0.08,0.07,0.14,0.0,
전라남도,기계 운송장비 및 기타 제품 제조업,명목,,139794.0,170139.0,26807.0,33730.0,43762.0,62531.0,80466.0,105493.0,119360.0,156847.0,209499.0,302287.0,389345.0,352466.0,316411.0,353787.0,515541.0,603450.0,524213.0,613766.0,767912.0,826449.0,1219800.0,1729333.0,1591740.0,1955510.0,1950870.0,1878779.0,1640974.0,1770265.0,1840443.0,2244049.0,1996090.0,2052946.0,2256140.0,2111889.0,1711394.0,2068964.0,2832008.0,
전라남도,기계 운송장비 및 기타 제품 제조업,실질,,443351.0,548126.0,88817.0,104423.0,128038.0,185128.0,212096.0,254733.0,271991.0,321780.0,403626.0,573237.0,715811.0,582700.0,558948.0,631104.0,883945.0,1031985.0,904509.0,1019944.0,1286677.0,1258512.0,1306688.0,2145948.0,2046990.0,2049448.0,1992913.0,1910943.0,1718518.0,1939804.0,1903882.0,2420194.0,2051869.0,2148684.0,2406034.0,2111889.0,2081962.0,2342989.0,2498119.0,
전라남도,기계 운송장비 및 기타 제품 제조업,실질기여도,,,0.49,-1.85,0.07,0.1,0.23,0.09,0.13,0.05,0.13,0.22,0.39,0.3,-0.25,-0.05,0.13,0.43,0.25,-0.2,0.16,0.34,-0.04,0.07,1.5,-0.14,0.0,-0.08,-0.12,-0.28,0.3,-0.05,0.68,-0.45,0.12,0.31,-0.35,-0.04,0.23,0.14,
전라남도,"전기, 가스, 증기 및 공기 조절 공급업",명목,,100812.0,205075.0,360424.0,377637.0,320068.0,363476.0,428471.0,440786.0,505754.0,580692.0,654374.0,818956.0,870830.0,974522.0,1041008.0,1099991.0,1336596.0,1724157.0,2118227.0,1989029.0,2354824.0,2215566.0,2370850.0,1623746.0,2042338.0,2326858.0,1749686.0,1574907.0,2080240.0,3220170.0,4063428.0,4288034.0,3546935.0,2719355.0,2250269.0,2987367.0,2946052.0,1940298.0,3397003.0,
전라남도,"전기, 가스, 증기 및 공기 조절 공급업",실질,,110331.0,213054.0,388082.0,426479.0,388402.0,498810.0,581199.0,547095.0,606356.0,690974.0,770048.0,982862.0,1049401.0,1122295.0,1103921.0,1202536.0,1430035.0,1780639.0,2132158.0,2210639.0,2714282.0,2573394.0,2784178.0,3240660.0,3094159.0,3281914.0,2709425.0,2362236.0,2439235.0,3246318.0,3413125.0,3461019.0,3467447.0,3016334.0,2541958.0,2987367.0,3191962.0,3025393.0,3446793.0,
전라남도,"전기, 가스, 증기 및 공기 조절 공급업",실질기여도,,,1.39,2.19,0.55,-0.42,1.06,0.59,-0.2,0.32,0.42,0.36,0.79,0.22,0.21,-0.05,0.3,0.63,0.93,0.9,0.19,0.97,-0.26,0.39,0.74,-0.13,0.22,-0.62,-0.34,0.08,0.98,0.23,0.08,0.01,-0.59,-0.54,0.49,0.25,-0.16,0.28,
전라남도,건설업,명목,,388456.0,450761.0,464439.0,582091.0,782083.0,1191452.0,1572544.0,1624332.0,1711208.0,1823632.0,2350121.0,2732262.0,3090431.0,2660023.0,1961356.0,1812315.0,2144283.0,2448274.0,2669144.0,2877179.0,3034969.0,3122008.0,3676095.0,3588911.0,4190510.0,3713020.0,4254306.0,4514923.0,4228453.0,3952254.0,4229750.0,4324703.0,4418387.0,4871526.0,6051943.0,6993613.0,6433080.0,6373016.0,6455771.0,
전라남도,건설업,실질,,3023975.0,3455258.0,3220728.0,3478850.0,3979517.0,4724956.0,5323045.0,5006636.0,5024658.0,5107304.0,6243183.0,6549622.0,7001407.0,6309198.0,4490042.0,3996898.0,4542119.0,4787186.0,4770186.0,4979645.0,5081694.0,5144716.0,5844330.0,5602518.0,6455511.0,5631992.0,6133849.0,6231283.0,5568920.0,5016544.0,5077837.0,5027090.0,4938827.0,5175307.0,6185870.0,6993613.0,6172744.0,5778746.0,5624692.0,
전라남도,건설업,실질기여도,,,0.82,-0.4,0.58,1.05,1.7,1.47,-0.74,0.04,0.17,2.21,0.51,0.74,-1.04,-2.53,-0.69,0.75,0.33,-0.02,0.28,0.13,0.08,0.9,-0.29,0.96,-0.96,0.51,0.1,-0.7,-0.6,0.07,-0.06,-0.1,0.27,1.2,0.99,-1.01,-0.44,-0.18,
전라남도,서비스업,명목,,2768414.0,3240396.0,2156504.0,2488846.0,2837515.0,3325884.0,3978699.0,4759040.0,5575701.0,6691583.0,7493377.0,8542184.0,9715101.0,9960472.0,11006919.0,11605679.0,12449881.0,13421882.0,14208293.0,15206777.0,16363039.0,17406639.0,18929291.0,20920939.0,21249710.0,22490021.0,22916628.0,24009367.0,25176984.0,26379036.0,28418034.0,29391668.0,30636515.0,32638191.0,34715303.0,35830857.0,39652099.0,41962596.0,42607144.0,
전라남도,서비스업,실질,,10657693.0,11694199.0,7485574.0,8083843.0,8619657.0,8874391.0,9471600.0,10368627.0,11293430.0,12780580.0,13624188.0,14725911.0,16060453.0,16156102.0,17750634.0,18384648.0,18673881.0,19486330.0,19448872.0,19791710.0,20973392.0,22105301.0,23184957.0,24058047.0,24451435.0,25707991.0,26181056.0,27097538.0,28096619.0,28895902.0,30355212.0,31272443.0,32068148.0,33628283.0,35285051.0,35830857.0,37647836.0,38076669.0,38858857.0,
전라남도,서비스업,실질기여도,,,3.98,-15.16,2.66,2.08,0.97,2.18,3.0,2.86,4.37,2.4,2.65,3.04,0.2,3.25,1.27,0.56,1.54,-0.07,0.61,1.95,1.88,1.81,1.36,0.6,1.95,0.63,1.2,1.3,1.02,1.89,1.17,0.98,1.91,2.03,0.67,2.23,0.48,0.9,
전라남도,도매 및 소매업,명목,,613580.0,733577.0,372293.0,443841.0,389844.0,444678.0,491270.0,541900.0,783699.0,942773.0,973634.0,1101019.0,1123859.0,974688.0,1200508.0,1406235.0,1459564.0,1510219.0,1571537.0,1694641.0,1819036.0,1855643.0,2023561.0,2156391.0,2257801.0,2600074.0,2899660.0,2949601.0,2956819.0,2872655.0,3001619.0,3016814.0,3029805.0,3313769.0,3320736.0,3366194.0,3465257.0,3546929.0,3738577.0,
전라남도,도매 및 소매업,실질,,1648819.0,1878992.0,894283.0,1030960.0,900395.0,960413.0,1006321.0,1046464.0,1458480.0,1656085.0,1577324.0,1799924.0,1862351.0,1558693.0,1828052.0,1953385.0,1976206.0,2041611.0,2004786.0,2041383.0,2151747.0,2157980.0,2304425.0,2303929.0,2304813.0,2546651.0,2784619.0,2814768.0,2862669.0,2844633.0,2974047.0,2923813.0,2902510.0,3187775.0,3273834.0,3366194.0,3323506.0,3329791.0,3281883.0,
전라남도,도매 및 소매업,실질기여도,,,1.27,-5.0,0.88,-0.71,0.3,0.21,0.16,1.44,0.63,-0.24,0.6,0.15,-0.62,0.56,0.27,0.05,0.14,-0.07,0.07,0.2,0.01,0.27,0.0,0.0,0.42,0.37,0.05,0.07,-0.03,0.19,-0.07,-0.03,0.38,0.11,0.12,-0.05,0.01,-0.05,
전라남도,운수 및 창고업,명목,,362989.0,416506.0,276276.0,372847.0,468102.0,515031.0,602510.0,643787.0,750521.0,887366.0,1115735.0,1263759.0,1409620.0,1473524.0,1593117.0,1552418.0,1526297.0,1449059.0,1604399.0,1891896.0,2061642.0,2103847.0,2511289.0,3297152.0,2606562.0,2668098.0,2030482.0,2226560.0,2512234.0,2713304.0,3349244.0,3214940.0,3114919.0,3042844.0,3328392.0,3475601.0,5247324.0,5696636.0,4459180.0,
전라남도,운수 및 창고업,실질,,527709.0,526524.0,377111.0,432257.0,520002.0,562465.0,609559.0,626925.0,649521.0,833143.0,1078768.0,1179012.0,1278280.0,1365446.0,1403483.0,1515394.0,1500322.0,1460744.0,1363599.0,1409146.0,1611945.0,1788563.0,1913305.0,2175163.0,2039526.0,2387798.0,2302451.0,2458063.0,2596384.0,2667221.0,3113330.0,3311231.0,3358794.0,3409355.0,3616519.0,3475601.0,3986891.0,3838489.0,3906981.0,
전라남도,운수 및 창고업,실질기여도,,,-0.01,-1.54,0.62,0.95,0.44,0.42,0.14,0.16,1.26,1.42,0.45,0.42,0.33,0.14,0.41,-0.05,-0.11,-0.25,0.13,0.58,0.48,0.31,0.66,-0.36,0.8,-0.15,0.21,0.18,0.1,0.64,0.29,0.06,0.06,0.23,-0.16,0.63,-0.21,0.11,
전라남도,숙박 및 음식점업,명목,,391472.0,476644.0,263082.0,279738.0,314423.0,211433.0,195982.0,388952.0,410833.0,565342.0,439725.0,441114.0,467336.0,468492.0,663581.0,717784.0,605955.0,798229.0,672190.0,619536.0,675252.0,718396.0,771932.0,795523.0,839254.0,841952.0,907031.0,986696.0,1004871.0,1058666.0,1161865.0,1254971.0,1322756.0,1429049.0,1443584.0,1326859.0,1396102.0,1622510.0,1803055.0,
전라남도,숙박 및 음식점업,실질,,1802563.0,2080637.0,1151923.0,1247827.0,1360045.0,736109.0,582814.0,1108894.0,1114901.0,1440197.0,1061290.0,999945.0,1017871.0,1005034.0,1410150.0,1451215.0,1209895.0,1519292.0,1236410.0,1128091.0,1185455.0,1198420.0,1246499.0,1208001.0,1209585.0,1195638.0,1241449.0,1311602.0,1277391.0,1295765.0,1314158.0,1354338.0,1383949.0,1464124.0,1435582.0,1326859.0,1391671.0,1487526.0,1455269.0,
전라남도,숙박 및 음식점업,실질기여도,,,0.89,-2.77,0.34,0.32,-1.68,-0.43,1.41,0.01,0.71,-0.81,-0.11,0.03,-0.02,0.62,0.06,-0.36,0.44,-0.39,-0.14,0.07,0.02,0.06,-0.05,0.0,-0.02,0.05,0.08,-0.04,0.02,0.02,0.05,0.04,0.1,-0.04,-0.14,0.08,0.1,-0.04,
전라남도,정보통신업,명목,,123264.0,131479.0,90949.0,112519.0,138603.0,168061.0,217292.0,222127.0,235236.0,284240.0,314713.0,397773.0,463369.0,475981.0,549030.0,523701.0,639955.0,682655.0,788267.0,936690.0,973112.0,968702.0,984989.0,924753.0,895644.0,866181.0,838782.0,822118.0,772536.0,787523.0,934642.0,1000208.0,1061407.0,1126520.0,1172398.0,1162055.0,1250305.0,1344618.0,1390717.0,
전라남도,정보통신업,실질,,89240.0,92037.0,62046.0,74352.0,92252.0,106283.0,132259.0,133728.0,141407.0,170401.0,197420.0,251477.0,301165.0,326076.0,395344.0,438765.0,534520.0,612810.0,724103.0,855178.0,881211.0,895147.0,940828.0,919359.0,880512.0,878922.0,771231.0,736357.0,738966.0,737115.0,864598.0,910969.0,969903.0,1062191.0,1152971.0,1162055.0,1242202.0,1361438.0,1405071.0,
